id,olng,olat,dlng,dlat,Ts,OnD,Tr,Cep,Tp,Td,WT,VT,D
230,0.065117,51.422721,0.1101619,51.4118937,487,TRUE,3397.449617,3397.449617,4100.1,4588.3,702.6503828,488.2,1.002464066
231,0.108289,51.400347,0.0721619,51.4191306,419.3,TRUE,3401.379435,3401.379435,3932.4,4345.8,531.0205649,413.4,0.985928929
232,0.085178,51.359396,0.089119,51.373289,281.5,TRUE,3417.388057,3417.388057,4889.2,5273.5,1471.811943,384.3,1.365186501
233,0.105274,51.429131,0.089119,51.373289,788,TRUE,3423.276889,3423.276889,4537.7,5643.1,1114.423111,1105.4,1.402791878
234,0.079482,51.386796,0.089119,51.373289,371.2,TRUE,3436.796253,3436.796253,3457.2,3828.4,20.40374725,371.2,1
235,0.116298,51.377198,0.0628724,51.4202717,624.1,TRUE,3446.928072,3446.928072,3801.6,4626.7,354.671928,825.1,1.322063772
236,0.098577,51.363592,0.089119,51.373289,203.2,TRUE,3472.678212,3472.678212,3682.8,3886,210.1217876,203.2,1
237,0.07213,51.419157,0.1083112,51.4002568,440.7,TRUE,3478.427917,3478.427917,3586.8,4030.8,108.3720832,444,1.007488087
238,0.064314,51.361332,0.089119,51.373289,300.8,TRUE,3484.322049,3484.322049,3979.1,4279,494.7779507,299.9,0.997007979
239,0.045884,51.306573,0.089119,51.373289,1070.1,TRUE,3499.913469,3499.913469,3660.9,5225.4,160.9865311,1564.5,1.462012896
240,0.085722,51.359202,0.089119,51.373289,275.9,TRUE,3503.193218,3503.193218,4042.8,4346.4,539.6067823,303.6,1.100398695
241,0.125071,51.395588,0.0347314,51.3865732,879.8,TRUE,3503.291873,3503.291873,4411.9,5293.3,908.6081275,881.4,1.001818595
242,0.104342,51.393625,0.0629271,51.4203076,468.9,TRUE,3523.752135,3523.752135,4643,5101.1,1119.247865,458.1,0.97696737
243,0.114147,51.387143,0.0553603,51.3659922,605.2,TRUE,3535.115456,3535.115456,3607.4,4328.1,72.28454376,720.7,1.190846001
